model,qid,category,n_options,answer,predicted,max_prob,norm_entropy,confidence,correct,score_status,solvability,difficulty
qwen3.6:35b,1675,law,10,G,G,0.9996813077956738,0.0015245628206980312,0.998475437179302,1,available,1,hard
qwen3.6:35b,1678,law,10,C,C,0.9892303200783377,0.03211362120864156,0.9678863787913584,1,available,1,hard
qwen3.6:35b,1683,law,10,G,B,0.7936741988824405,0.2897752549196497,0.7102247450803503,0,available,0,hard
qwen3.6:35b,1704,law,10,G,G,0.9923995462357359,0.025226964411601226,0.9747730355883988,1,available,1,hard
qwen3.6:35b,1708,law,10,G,G,0.9965570157290544,0.0118252231377478,0.9881747768622522,1,available,0,hard
qwen3.6:35b,1713,law,10,H,H,0.8608278728703237,0.23012254997861564,0.7698774500213843,1,available,0,hard
qwen3.6:35b,1714,law,10,B,H,0.7547664036416405,0.3268414212998049,0.673158578700195,0,available,0,hard
qwen3.6:35b,1716,law,8,B,B,0.9115734854926867,0.17111755357226377,0.8288824464277362,1,available,2,medium
qwen3.6:35b,1721,law,10,A,E,0.9944549373675146,0.016709437044270112,0.9832905629557299,0,available,1,hard
qwen3.6:35b,1746,law,8,C,C,0.9984635249439154,0.006667821670789527,0.9933321783292105,1,available,1,hard
qwen3.6:35b,1748,law,10,D,D,0.7415094020982201,0.27658038020205056,0.7234196197979494,1,available,3,medium
qwen3.6:35b,1763,law,4,D,D,0.9995984620676203,0.0027534007793709445,0.9972465992206291,1,available,3,medium
qwen3.6:35b,1771,law,10,G,I,0.6480031214884671,0.42567691507982525,0.5743230849201748,0,available,1,hard
qwen3.6:35b,1772,law,10,J,B,0.7320099268710335,0.3633812347081195,0.6366187652918804,0,available,0,hard
qwen3.6:35b,1778,law,10,J,D,0.39610033164311503,0.6725816081727506,0.3274183918272494,0,available,0,hard
qwen3.6:35b,1781,law,9,I,E,0.9671511720231101,0.08795422648302623,0.9120457735169738,0,available,1,hard
qwen3.6:35b,1788,law,10,J,C,0.9227399434905683,0.15664393246568653,0.8433560675343135,0,available,0,hard
qwen3.6:35b,1822,law,9,F,F,0.9998769127212171,0.0006447231438894326,0.9993552768561106,1,available,1,hard
qwen3.6:35b,1833,law,10,D,A,0.3705657604007394,0.4924812402841511,0.5075187597158489,0,available,2,medium
qwen3.6:35b,1835,law,10,B,B,0.693091384510506,0.4647116334620823,0.5352883665379178,1,available,3,medium
qwen3.6:35b,1850,law,10,E,E,0.9995528668154305,0.0019659377318271202,0.9980340622681729,1,available,2,medium
qwen3.6:35b,1853,law,10,J,C,0.46063094613494243,0.5571638810931292,0.4428361189068708,0,available,0,hard
qwen3.6:35b,1855,law,10,H,D,0.904686269962798,0.2157733340363411,0.7842266659636589,0,available,0,hard
qwen3.6:35b,1866,law,10,G,G,0.7017319256170105,0.27810394889075385,0.7218960511092462,1,available,0,hard
qwen3.6:35b,1868,law,10,C,E,0.284852052928339,0.8609331081370065,0.13906689186299348,0,available,0,hard
qwen3.6:35b,1877,law,8,H,C,0.47693910491620917,0.6486029091644253,0.3513970908355747,0,available,0,hard
qwen3.6:35b,1882,law,8,E,E,0.9992909844283002,0.0032608445115926686,0.9967391554884073,1,available,3,medium
qwen3.6:35b,1903,law,6,A,A,0.44080466944810764,0.674041087284821,0.32595891271517896,1,available,2,medium
qwen3.6:35b,1916,law,9,F,B,0.9996866171878848,0.0015467609778734778,0.9984532390221266,0,available,2,medium
qwen3.6:35b,1919,law,10,I,I,0.9913769098593123,0.02608019443626191,0.9739198055637381,1,available,1,hard
qwen3.6:35b,1931,law,10,C,E,0.3727282437129887,0.5661718983342546,0.43382810166574537,0,available,0,hard
qwen3.6:35b,1948,law,8,D,D,0.9998075354078616,0.0010596215119176148,0.9989403784880824,1,available,4,easy
qwen3.6:35b,1950,law,10,I,C,0.40858629644279637,0.7424527389065055,0.25754726109349446,0,available,0,hard
qwen3.6:35b,1978,law,9,D,F,0.7860825396599027,0.30818557107765837,0.6918144289223416,0,available,1,hard
qwen3.6:35b,1986,psychology,8,E,E,0.3839813224849143,0.7174868174183088,0.2825131825816912,1,available,0,hard
qwen3.6:35b,1988,psychology,10,E,E,0.8933013855010274,0.18049282331713462,0.8195071766828654,1,available,0,hard
qwen3.6:35b,1994,psychology,10,F,F,0.9959304986792205,0.014502274307685801,0.9854977256923142,1,available,5,easy
qwen3.6:35b,2003,psychology,10,C,C,0.9998924695875453,0.0005726272508845746,0.9994273727491154,1,available,4,easy
qwen3.6:35b,2008,psychology,10,A,A,0.9999611147170873,0.00022316851486536862,0.9997768314851346,1,available,5,easy
qwen3.6:35b,2016,psychology,10,C,H,0.6745070585521042,0.385338212882179,0.614661787117821,0,available,0,hard
qwen3.6:35b,2030,psychology,10,F,J,0.971721176912661,0.057717742529146084,0.9422822574708539,0,available,1,hard
qwen3.6:35b,2047,psychology,10,F,F,0.9991703368185892,0.0035318436814597834,0.9964681563185402,1,available,1,hard
qwen3.6:35b,2055,psychology,10,G,D,0.6808349572948774,0.41501873925461,0.5849812607453899,0,available,4,easy
qwen3.6:35b,2058,psychology,10,C,C,0.9999872071284449,8.031617157597403e-05,0.999919683828424,1,available,5,easy
qwen3.6:35b,2062,psychology,10,C,C,0.9999895496166932,6.627184573954895e-05,0.9999337281542604,1,available,5,easy
qwen3.6:35b,2063,psychology,10,G,G,0.9999756977746893,0.00014178891420288858,0.9998582110857971,1,available,5,easy
qwen3.6:35b,2078,psychology,10,J,H,0.8550975879771858,0.23838110364382356,0.7616188963561764,0,available,0,hard
qwen3.6:35b,2093,psychology,10,F,F,0.9997927943973683,0.001046921746106534,0.9989530782538935,1,available,0,hard
qwen3.6:35b,2098,psychology,10,E,E,0.9805583272481334,0.04682755905482055,0.9531724409451795,1,available,0,hard
qwen3.6:35b,2099,psychology,4,A,B,0.9604986952652538,0.12774117033914756,0.8722588296608524,0,available,0,hard
qwen3.6:35b,2108,psychology,10,B,B,0.999989744031906,6.527829085290123e-05,0.9999347217091471,1,available,5,easy
qwen3.6:35b,2119,psychology,10,E,C,0.39989688599099543,0.6343829097945454,0.36561709020545463,0,available,1,hard
qwen3.6:35b,2143,psychology,10,G,G,0.9998473146712581,0.0007920728204273853,0.9992079271795726,1,available,0,hard
qwen3.6:35b,2155,psychology,9,C,H,0.45683736143177345,0.5470225813084236,0.4529774186915764,0,available,0,hard
qwen3.6:35b,2196,psychology,10,I,D,0.7576221157553878,0.2680794566161946,0.7319205433838054,0,available,0,hard
qwen3.6:35b,2203,psychology,10,J,J,0.999332018692986,0.002744369370715471,0.9972556306292846,1,available,1,hard
qwen3.6:35b,2207,psychology,10,J,F,0.998578875828132,0.005348715018139564,0.9946512849818604,0,available,0,hard
qwen3.6:35b,2214,psychology,10,H,I,0.9754146693247727,0.06831230370804335,0.9316876962919567,0,available,0,hard
qwen3.6:35b,2221,psychology,10,C,C,0.9998004151402267,0.0010021441707333207,0.9989978558292667,1,available,5,easy
qwen3.6:35b,2225,psychology,10,J,J,0.999810737643993,0.0009657568322181483,0.9990342431677819,1,available,3,medium
qwen3.6:35b,2229,psychology,10,C,C,0.999817102994982,0.0009258026018514527,0.9990741973981485,1,available,1,hard
qwen3.6:35b,2234,psychology,10,C,C,0.9999748484895286,0.0001505274994723264,0.9998494725005277,1,available,5,easy
qwen3.6:35b,2241,psychology,10,J,B,0.3063939032044612,0.8410599508615881,0.15894004913841187,0,available,0,hard
qwen3.6:35b,2257,psychology,10,D,D,0.999936225638562,0.00035543789038863967,0.9996445621096114,1,available,5,easy
qwen3.6:35b,2264,psychology,10,G,G,0.9970838371187631,0.010165127534394823,0.9898348724656052,1,available,3,medium
qwen3.6:35b,2272,psychology,9,E,E,0.9969217592103174,0.01135208530391306,0.9886479146960869,1,available,2,medium
qwen3.6:35b,2273,psychology,10,G,G,0.9988098519909525,0.004880150180102531,0.9951198498198974,1,available,0,hard
qwen3.6:35b,2278,psychology,10,I,I,0.9999756009231381,0.0001423973570190941,0.999857602642981,1,available,5,easy
qwen3.6:35b,2295,psychology,10,J,J,0.8086176402380286,0.21870794718624473,0.7812920528137552,1,available,1,hard
qwen3.6:35b,2302,psychology,10,E,E,0.9998052298268942,0.0009791822260695393,0.9990208177739305,1,available,5,easy
qwen3.6:35b,2313,psychology,10,E,E,0.9997097191199236,0.0013855440620628111,0.9986144559379372,1,available,5,easy
qwen3.6:35b,2315,psychology,9,D,D,0.9999285286979714,0.00040903005209694785,0.9995909699479031,1,available,2,medium
qwen3.6:35b,2316,psychology,10,B,B,0.999936785284237,0.0003445190764590521,0.999655480923541,1,available,5,easy
qwen3.6:35b,2330,psychology,10,E,E,0.9999253682092236,0.00040465019728487187,0.9995953498027151,1,available,1,hard
qwen3.6:35b,2338,psychology,9,D,D,0.9999699667186075,0.00017459855042349667,0.9998254014495765,1,available,1,hard
qwen3.6:35b,2340,psychology,10,J,J,0.7311408517168718,0.32592203746892084,0.6740779625310791,1,available,0,hard
qwen3.6:35b,2349,psychology,10,A,A,0.99932969380592,0.0030126827368012993,0.9969873172631987,1,available,1,hard
qwen3.6:35b,2362,psychology,10,D,D,0.9999162735385376,0.00045292680373427903,0.9995470731962657,1,available,5,easy
qwen3.6:35b,2375,psychology,10,D,D,0.953021502405152,0.08776601074892532,0.9122339892510747,1,available,5,easy
qwen3.6:35b,2381,psychology,10,D,D,0.9997982863457693,0.0009641703951034808,0.9990358296048966,1,available,2,medium
qwen3.6:35b,2385,psychology,10,I,I,0.6611972027587317,0.42188669526284317,0.5781133047371568,1,available,0,hard
qwen3.6:35b,2392,psychology,10,I,D,0.7840163437152775,0.37874143780296193,0.6212585621970381,0,available,1,hard
qwen3.6:35b,2418,psychology,10,H,H,0.9997440568285574,0.001231797080190208,0.9987682029198098,1,available,5,easy
qwen3.6:35b,2422,psychology,10,B,B,0.999479016191653,0.002252492736262418,0.9977475072637376,1,available,5,easy
qwen3.6:35b,2423,psychology,10,C,C,0.9999714801044061,0.00016896106122466718,0.9998310389387753,1,available,5,easy
qwen3.6:35b,2445,psychology,8,F,F,0.9962258022662591,0.012439722193848523,0.9875602778061515,1,available,0,hard
qwen3.6:35b,2451,psychology,10,D,D,0.9999387172508557,0.00034056484430528184,0.9996594351556947,1,available,4,easy
qwen3.6:35b,2455,psychology,10,C,C,0.9909614907285665,0.026153077934998104,0.9738469220650019,1,available,3,medium
qwen3.6:35b,2457,psychology,4,A,A,0.8691601958890852,0.36397527769608934,0.6360247223039106,1,available,2,medium
qwen3.6:35b,2464,psychology,10,G,G,0.73572568652549,0.37568124285579696,0.624318757144203,1,available,3,medium
qwen3.6:35b,2469,psychology,10,D,D,0.9997977181937161,0.0010011344829122153,0.9989988655170878,1,available,2,medium
qwen3.6:35b,2476,psychology,10,C,C,0.9999027052803925,0.0005236643400322406,0.9994763356599677,1,available,5,easy
qwen3.6:35b,2477,psychology,10,I,I,0.9999523469927502,0.00026230613819771566,0.9997376938618023,1,available,5,easy
qwen3.6:35b,2479,psychology,10,I,I,0.5786012127758517,0.6207630582471045,0.37923694175289546,1,available,0,hard
qwen3.6:35b,2510,psychology,9,G,D,0.9994497657534341,0.002595676182871833,0.9974043238171282,0,available,1,hard
qwen3.6:35b,2513,psychology,10,F,F,0.9874571038354479,0.03259381089238533,0.9674061891076147,1,available,0,hard
qwen3.6:35b,2518,psychology,9,F,B,0.5048117008051187,0.3601209535727607,0.6398790464272393,0,available,0,hard
qwen3.6:35b,2552,psychology,10,B,B,0.9999149210085283,0.0004629574377435957,0.9995370425622564,1,available,2,medium
qwen3.6:35b,2564,psychology,10,D,D,0.999865752139935,0.0007039067316439656,0.999296093268356,1,available,0,hard
qwen3.6:35b,2571,psychology,10,E,E,0.9997312788560154,0.0012886537461266323,0.9987113462538734,1,available,0,hard
qwen3.6:35b,2577,psychology,10,H,H,0.8882417548309588,0.22318605494730365,0.7768139450526963,1,available,1,hard
qwen3.6:35b,2588,psychology,10,C,G,0.9901562292467118,0.025185614162703582,0.9748143858372964,0,available,0,hard
qwen3.6:35b,2589,psychology,10,C,C,0.9994958015993083,0.0023570645977591047,0.9976429354022409,1,available,3,medium
qwen3.6:35b,2592,psychology,9,F,B,0.9648292595449752,0.08600534092084054,0.9139946590791594,0,available,3,medium
qwen3.6:35b,2610,psychology,10,J,J,0.9998939792821219,0.0005418197853236798,0.9994581802146764,1,available,5,easy
qwen3.6:35b,2611,psychology,10,G,G,0.9990430872811411,0.00409076573544588,0.9959092342645541,1,available,2,medium
qwen3.6:35b,2623,psychology,10,G,G,0.9764768771459807,0.05973378851411502,0.940266211485885,1,available,0,hard
qwen3.6:35b,2626,psychology,10,J,G,0.5161029514227596,0.6120488497825141,0.38795115021748594,0,available,0,hard
qwen3.6:35b,2642,psychology,10,A,A,0.9974350750344227,0.01002266915085904,0.989977330849141,1,available,2,medium
qwen3.6:35b,2653,psychology,10,G,G,0.9976071309671165,0.00868720770871044,0.9913127922912895,1,available,1,hard
qwen3.6:35b,2662,psychology,6,E,E,0.9970515859693906,0.012648771954994632,0.9873512280450054,1,available,0,hard
qwen3.6:35b,2665,psychology,6,D,A,0.6899980066679855,0.3664853064973132,0.6335146935026867,0,available,3,medium
qwen3.6:35b,2669,psychology,10,G,G,0.9998119477275522,0.0008808209622551114,0.9991191790377449,1,available,2,medium
qwen3.6:35b,2671,psychology,10,A,A,0.9699013276037687,0.06554106183791066,0.9344589381620894,1,available,5,easy
qwen3.6:35b,2673,psychology,10,A,A,0.9999937072832559,4.1395266010681574e-05,0.9999586047339893,1,available,5,easy
qwen3.6:35b,2686,psychology,10,C,C,0.999834127178056,0.000846174391682684,0.9991538256083173,1,available,2,medium
qwen3.6:35b,2690,psychology,10,I,I,0.99996332864914,0.0002132513792138567,0.9997867486207861,1,available,1,hard
qwen3.6:35b,2698,psychology,9,H,H,0.7460868326648215,0.26817356309248863,0.7318264369075114,1,available,2,medium
qwen3.6:35b,2699,psychology,10,C,B,0.6949490021387805,0.4244655607414091,0.5755344392585908,0,available,2,medium
qwen3.6:35b,2713,psychology,10,C,C,0.9999674811746128,0.00019072051507460332,0.9998092794849254,1,available,4,easy
qwen3.6:35b,2734,psychology,10,B,B,0.9994133050150124,0.0026309040184373427,0.9973690959815626,1,available,3,medium
qwen3.6:35b,2738,psychology,8,C,C,0.9979699077935942,0.008286578774385616,0.9917134212256143,1,available,5,easy
qwen3.6:35b,2744,psychology,10,F,F,0.999914648365252,0.00042380002856746935,0.9995761999714325,1,available,5,easy
qwen3.6:35b,2753,psychology,10,I,I,0.9998849551309408,0.0005850620818803438,0.9994149379181196,1,available,5,easy
qwen3.6:35b,2765,psychology,10,E,B,0.8566398735606943,0.24181699637742884,0.7581830036225712,0,available,0,hard
qwen3.6:35b,2778,psychology,10,A,A,0.9780096227544554,0.06484782022862585,0.9351521797713741,1,available,3,medium
qwen3.6:35b,2785,psychology,10,E,E,0.9952559741674606,0.015645559362971257,0.9843544406370287,1,available,1,hard
qwen3.6:35b,2791,psychology,10,I,I,0.9999562849867427,0.00024897992981934313,0.9997510200701807,1,available,5,easy
qwen3.6:35b,2792,psychology,10,E,B,0.4151029772737319,0.5839187186974445,0.4160812813025555,0,available,0,hard
qwen3.6:35b,2798,psychology,10,B,B,0.999936194397593,0.0003519431274007383,0.9996480568725993,1,available,4,easy
qwen3.6:35b,2799,psychology,10,I,I,0.9999707157325813,0.0001719677794034894,0.9998280322205965,1,available,5,easy
qwen3.6:35b,2802,psychology,10,G,G,0.9998262705508831,0.0008116320484976908,0.9991883679515023,1,available,5,easy
qwen3.6:35b,2806,biology,9,C,C,0.9994685579394461,0.002506289866669509,0.9974937101333305,1,available,1,hard
qwen3.6:35b,2809,biology,4,A,A,0.9998253371353873,0.0013541455250248857,0.9986458544749751,1,available,4,easy
qwen3.6:35b,2820,biology,4,A,D,0.6899138730947395,0.6237328956559449,0.3762671043440551,0,available,3,medium
qwen3.6:35b,2841,biology,10,H,H,0.9996537606065321,0.001528149104476966,0.998471850895523,1,available,5,easy
qwen3.6:35b,2844,biology,10,G,G,0.9759887306709967,0.05184320564084129,0.9481567943591587,1,available,5,easy
qwen3.6:35b,2852,biology,10,C,C,0.9995227576622465,0.0022452030259980747,0.9977547969740019,1,available,5,easy
qwen3.6:35b,2867,biology,10,H,H,0.9993828521696552,0.002699300866722802,0.9973006991332772,1,available,1,hard
qwen3.6:35b,2876,biology,10,F,F,0.9903098048359387,0.026759273188691635,0.9732407268113084,1,available,4,easy
qwen3.6:35b,2888,biology,10,J,B,0.5260729813153535,0.4862140805199569,0.5137859194800432,0,available,0,hard
qwen3.6:35b,2899,biology,10,G,G,0.999976042553992,0.00014391558486734362,0.9998560844151326,1,available,5,easy
qwen3.6:35b,2922,biology,10,C,C,0.9138221032393495,0.1533457938671549,0.846654206132845,1,available,3,medium
qwen3.6:35b,2923,biology,4,C,C,0.9999387174472945,0.0005006821539176359,0.9994993178460824,1,available,2,medium
qwen3.6:35b,2924,biology,10,J,J,0.9972041003297353,0.010063955886801812,0.9899360441131981,1,available,0,hard
qwen3.6:35b,2926,biology,10,I,I,0.984084459164691,0.041821325875723965,0.958178674124276,1,available,1,hard
qwen3.6:35b,2948,biology,10,I,I,0.9999218627460056,0.0004116072349954636,0.9995883927650046,1,available,5,easy
qwen3.6:35b,2955,biology,10,G,G,0.9850898294680662,0.034100489962910326,0.9658995100370896,1,available,5,easy
qwen3.6:35b,2956,biology,9,G,G,0.9999758465571418,0.00015056795715664387,0.9998494320428434,1,available,4,easy
qwen3.6:35b,2958,biology,10,C,G,0.8693427026371972,0.17736633945229502,0.8226336605477049,0,available,5,easy
qwen3.6:35b,2961,biology,10,A,A,0.9999754917300553,0.00014591773590519016,0.9998540822640948,1,available,5,easy
qwen3.6:35b,2966,biology,10,H,H,0.9998886195431265,0.0005831634472453946,0.9994168365527546,1,available,5,easy
qwen3.6:35b,2972,biology,10,A,A,0.9999494645271918,0.00027779301013678386,0.9997222069898632,1,available,4,easy
qwen3.6:35b,2987,biology,4,D,D,0.9964287035677133,0.019392087313415487,0.9806079126865845,1,available,1,hard
qwen3.6:35b,2992,biology,10,G,G,0.9998934244256492,0.0005419910333072463,0.9994580089666928,1,available,0,hard
qwen3.6:35b,2998,biology,10,D,D,0.9997407127870209,0.0012865178047770176,0.9987134821952229,1,available,0,hard
qwen3.6:35b,2999,biology,10,I,I,0.9756071909951566,0.062827308532215,0.937172691467785,1,available,1,hard
qwen3.6:35b,3008,biology,10,J,J,0.9950989499563393,0.017567034720890152,0.9824329652791098,1,available,0,hard
qwen3.6:35b,3012,biology,10,D,D,0.999907362200397,0.0004982023198764532,0.9995017976801236,1,available,4,easy
qwen3.6:35b,3034,biology,10,G,G,0.9987630590124479,0.004539186482016422,0.9954608135179835,1,available,0,hard
qwen3.6:35b,3037,biology,10,C,C,0.9912962377599653,0.027670990323398398,0.9723290096766016,1,available,3,medium
qwen3.6:35b,3039,biology,10,E,E,0.9872804345163781,0.037116975597917004,0.962883024402083,1,available,1,hard
qwen3.6:35b,3042,biology,10,H,H,0.9993094862814894,0.0029781121285861276,0.9970218878714139,1,available,4,easy
qwen3.6:35b,3063,biology,10,E,E,0.9999822479178421,0.00010699805934785619,0.9998930019406521,1,available,5,easy
qwen3.6:35b,3082,biology,10,H,H,0.9982390497016681,0.006645608316221249,0.9933543916837787,1,available,4,easy
qwen3.6:35b,3089,biology,10,B,B,0.9999385086910584,0.0003418459122444363,0.9996581540877556,1,available,5,easy
qwen3.6:35b,3092,biology,10,J,J,0.9996740915864533,0.0014335170031338715,0.9985664829968661,1,available,5,easy
